id,dev,period,rstart,rstop,status,has_written_peps,has_written_acc_peps,peps_this_year,total_peps,accepted_peps_year,total_accepted_peps,biconnected,top,tenure,colaborators,knum,aknum,clus_sq,clus_dot,clus_red,degree,contributions,dcentrality,betweenness,closeness
45,Gustavo Niemeyer,13,12,13,0,0,0,0,0,0,0,1,0,3,34,5,6.292517006802721,0.13214739517153748,0.0377728482576855,0.5333333333333334,15,571,0.013164729272268099,0.0013914670752478429,0.0013914670752478429
61,Nicholas Bastin,13,12,13,1,0,0,0,0,0,0,1,1,1,36,7,8.382575757575758,0.1259507149376331,0.046399830837487735,0.44926004228329813,44,1243,0.038616539198653085,0.021015470487072953,0.021015470487072953
23,Thomas Wouters,13,12,13,0,1,1,0,3,0,2,1,0,5,2,2,2,1.0,0.02181818181818182,1.0,2,359,0.001755297236302413,5.638972164190906e-06,5.638972164190906e-06
62,Vinay Sajip,13,12,13,0,1,1,0,1,0,1,1,0,1,4,2,2,0.14285714285714285,0.0063045667818219615,0.1,5,1228,0.004388243090756032,0.00379479922673222,0.00379479922673222
63,Edward Loper,13,12,13,1,0,0,0,0,0,0,1,0,1,13,4,5.024451097804391,0.12413793103448276,0.024224004464091623,0.3055555555555555,9,5204,0.007898837563360859,0.004049988443750699,0.004049988443750699
40,Kurt B. Kaiser,13,12,13,0,0,0,0,0,0,0,1,0,4,31,5,6.292517006802721,0.16619318181818182,0.024601202854850464,0.16129032258064516,32,1876,0.02808475578083861,0.025330400551502326,0.025330400551502326
64,Matthias Klose,13,12,13,0,0,0,0,0,0,0,1,0,1,32,6,7.689727463312369,0.15166835187057634,0.04573062973217456,0.5824175824175825,14,934,0.012287080654116891,0.003609510255848465,0.003609510255848465
10,Just van Rossum,13,12,13,1,1,1,0,1,0,1,0,0,6,30,1,1,0.0,0.03502562841618865,0.0,3,837,0.0026329458544536197,0.003758472697651964,0.003758472697651964
36,Neal Norwitz,13,12,13,0,1,1,0,1,0,1,1,1,4,39,7,8.382575757575758,0.12029081295439524,0.042673257581719644,0.44504748982360925,67,1166,0.058802457416130834,0.03168398695060596,0.03168398695060596
17,Martin v. Löwis,13,12,13,0,0,0,0,0,0,0,1,1,5,43,7,8.382575757575758,0.12431282722513089,0.03516928699296516,0.24130277978139045,269,39668,0.23608747828267454,0.2557732040659862,0.2557732040659862
20,Marc-André Lemburg,13,12,13,0,1,1,0,6,0,3,1,0,5,31,5,6.292517006802721,0.21139896373056996,0.03426811351872116,0.4426877470355731,23,2289,0.020185918217477748,0.008780646771765387,0.008780646771765387
49,Raymond Hettinger,13,12,13,0,1,1,1,10,0,7,1,1,3,41,7,8.382575757575758,0.09730023554991846,0.035597344733534826,0.17201090176561204,291,53135,0.2553957478820011,0.29987096558276527,0.29987096558276527
52,Brett Cannon,13,12,13,0,1,1,1,2,1,2,1,1,2,37,7,8.382575757575758,0.11026636766395012,0.04536488435582185,0.38271604938271603,81,3577,0.07108953807024772,0.04729759216114804,0.04729759216114804
21,Jim Fulton,13,12,13,1,0,0,0,0,0,0,1,0,5,33,4,5.024451097804391,0.19055374592833876,0.026851920736670927,0.35064935064935066,22,1959,0.019308269599326543,0.012839702899803872,0.012839702899803872
22,Thomas Heller,13,12,13,0,1,0,0,1,0,0,1,0,5,32,6,7.689727463312369,0.18781302170283806,0.03204119599035108,0.26565656565656565,45,1658,0.03949418781680429,0.03513826353385461,0.03513826353385461
38,Piers Lauder,13,12,13,0,0,0,0,0,0,0,1,0,4,5,2,2,0.2,0.007017259559633754,1.0,2,76,0.001755297236302413,5.690379540199512e-06,5.690379540199512e-06
37,Anthony Baxter,13,12,13,0,1,1,0,2,0,2,1,1,4,38,7,8.382575757575758,0.13266773838734242,0.04123371461331733,0.33543132173269163,74,9557,0.06494599774318928,0.050561935025081974,0.050561935025081974
53,Armin Rigo,13,12,13,0,0,0,0,0,0,0,1,1,2,32,7,8.382575757575758,0.22998687664041995,0.036811969503424656,0.4312896405919662,44,1409,0.038616539198653085,0.02229931776481421,0.02229931776481421
65,Facundo Batista,13,12,13,0,1,1,0,1,0,1,1,0,1,8,3,3.6709736123748864,0.043478260869565216,0.035214731972677944,0.3333333333333333,3,42,0.0026329458544536197,4.045415982711198e-05,4.045415982711198e-05
24,Gregory P. Smith,13,12,13,0,0,0,0,0,0,0,1,0,5,14,3,3.6709736123748864,0.046153846153846156,0.01180685129770235,0.05454545454545454,11,1694,0.009654134799663271,0.011533414642922858,0.011533414642922858
39,Michael W. Hudson,13,12,13,0,0,0,0,0,0,0,1,1,4,36,7,8.382575757575758,0.14211469534050178,0.047752031846343475,0.42013888888888884,64,8037,0.05616951156167722,0.03275100070595503,0.03275100070595503
2,Jack Jansen,13,12,13,0,1,1,0,1,0,1,1,0,13,18,5,6.292517006802721,0.24805194805194805,0.022470996815733245,0.17292437863564253,62,23809,0.054414214325374806,0.057168857168473926,0.057168857168473926
54,Alex Martelli,13,12,13,0,1,0,0,3,0,0,0,0,2,1,1,1,0.0,0.001226993865030675,0.0,1,25,0.0008776486181512065,0.0,0.0
47,Andrew MacIntyre,13,12,13,0,0,0,0,0,0,0,1,0,3,34,6,7.689727463312369,0.18706697459584296,0.03938347788433486,0.29523809523809524,21,3715,0.018430620981175337,0.014592003412769472,0.014592003412769472
26,Skip Montanaro,13,12,13,0,1,1,1,4,0,1,1,1,5,37,7,8.382575757575758,0.1141676505312869,0.04693593966110958,0.2962092271525125,83,16015,0.07284483530655013,0.05922639349107329,0.05922639349107329
6,Jeremy Hylton,13,12,13,0,1,1,0,6,0,4,1,1,8,34,7,8.382575757575758,0.21189336978810663,0.04786087024022525,0.7435897435897436,27,1419,0.023696512690082574,0.007109105504078573,0.007109105504078573
3,Barry Warsaw,13,12,13,0,1,1,0,15,0,14,1,0,11,35,5,6.292517006802721,0.1223021582733813,0.0227123867907091,0.06013986013986014,66,6171,0.05792480879797963,0.0820175065559996,0.0820175065559996
27,Tim Peters,13,12,13,0,1,1,1,5,1,5,1,1,5,42,7,8.382575757575758,0.10534437732464587,0.021289730242158775,0.06427096365746672,815,95301,0.7152836237932333,1.0,1.0
8,Andrew M. Kuchling,13,12,13,0,0,0,0,0,0,0,1,1,7,38,7,8.382575757575758,0.13727985690698954,0.032531220490667825,0.19118061425753732,169,15469,0.1483226164675539,0.15908878442665503,0.15908878442665503
66,Phillip J. Eby,13,12,13,0,1,1,0,1,0,1,1,0,1,16,4,5.024451097804391,0.14666666666666667,0.01867109442951151,0.6190476190476191,7,193,0.006143540327058446,0.0003098900289272528,0.0003098900289272528
67,David Ascher,13,12,13,1,1,0,0,1,0,0,1,0,1,7,3,3.6709736123748864,0.2777777777777778,0.03443612031757925,0.8,5,302,0.004388243090756032,0.00016065226808856066,0.00016065226808856066
55,Hye-Shik Chang,13,12,13,0,0,0,0,0,0,0,1,1,2,36,7,8.382575757575758,0.17475392850975652,0.02764023697621748,0.15122119023047814,171,138005,0.1500779137038563,0.18010895261121843,0.18010895261121843
30,Trent Mick,13,12,13,0,1,1,0,1,0,1,1,0,5,19,3,3.6709736123748864,0.2948717948717949,0.05575346717904413,1.0,3,693,0.0026329458544536197,1.7259213541371504e-05,1.7259213541371504e-05
50,Christian Tismer,13,12,13,0,0,0,0,0,0,0,0,0,3,2,1,1,0.0,0.0035769491178987978,0.0,1,7,0.0008776486181512065,0.0,0.0
56,David Goodger,13,12,13,0,1,1,0,6,0,4,1,0,2,30,3,3.6709736123748864,0.6666666666666666,0.03459708903053874,1.0,4,144,0.003510594472604826,0.00010466515332201889,0.00010466515332201889
68,Peter Astrand,13,12,13,0,1,1,0,1,0,1,1,0,1,8,3,3.6709736123748864,0.2127659574468085,0.0572714211661401,0.7000000000000001,5,142,0.004388243090756032,0.0004479136961345667,0.0004479136961345667
31,Fredrik Lundh,13,12,13,0,0,0,0,0,0,0,1,0,5,31,3,3.6709736123748864,0.18518518518518517,0.038627948366213985,0.6666666666666667,10,2637,0.008776486181512064,0.0018341109124913391,0.0018341109124913391
57,Samuele Pedroni,13,12,13,1,1,0,0,1,0,0,0,0,2,0,1,1,0.0,0.0,0.0,2,90,0.001755297236302413,1.0188323929661057e-06,1.0188323929661057e-06
1,Sjoerd Mullender,13,12,13,0,0,0,0,0,0,0,1,0,13,4,2,2,0.3333333333333333,0.0058858887032292775,0.2,6,173,0.005265891708907239,0.0037928426142222298,0.0037928426142222298
32,Mark Hammond,13,12,13,0,1,1,0,1,0,1,1,0,5,22,4,5.024451097804391,0.11912225705329153,0.03778443167830578,0.5714285714285714,8,309,0.007021188945209652,0.0007102945568656022,0.0007102945568656022
0,Guido van Rossum,14,13,14,0,1,1,4,23,3,18,1,1,15,31,5,6.041137326073805,0.11073825503355705,0.034946544177210125,0.19128787878787878,33,944,0.05384957721406319,0.14841069100579196,0.14841069100579196
58,Sean Reifscheider,14,13,14,0,1,0,0,1,0,0,1,0,2,1,2,2,1.0,0.05128205128205128,1.0,2,28,0.003263610740246254,4.837651415616725e-06,4.837651415616725e-06
4,Fred Drake,14,13,14,0,0,0,0,0,0,0,1,1,10,33,5,6.041137326073805,0.10158862876254181,0.03257703547084805,0.10359820089955021,116,17453,0.18928942293428275,0.7016065687562839,0.7016065687562839
69,Bob Ippolito,14,13,14,0,0,0,0,0,0,0,1,0,1,27,4,4.996435643564356,0.5918367346938775,0.0477848779121539,0.6000000000000001,5,172,0.008159026850615635,0.01032742559482126,0.01032742559482126
70,Nick Coghlan,14,13,14,0,1,1,2,6,1,4,1,0,1,9,2,2,1.0,0.03284304738129192,1.0,2,39,0.003263610740246254,5.490730526109207e-05,5.490730526109207e-05
14,Neil Schemenauer,14,13,14,0,1,1,1,3,0,2,1,1,6,30,5,6.041137326073805,0.1631753031973539,0.039462446499865314,0.4428571428571429,21,615,0.03426791277258567,0.04980566021088927,0.04980566021088927
43,Jason Tishler,14,13,14,1,0,0,0,0,0,0,0,0,4,5,1,1,0.0,0.014728096076742508,0.0,1,25,0.001631805370123127,0.0,0.0
66,Phillip J. Eby,14,13,14,0,1,1,1,2,1,2,1,0,2,15,4,4.996435643564356,0.2597864768683274,0.03414424103512822,0.34558823529411764,17,992,0.027740691292093164,0.04557346111428806,0.04557346111428806
44,Walter Dörwald,14,13,14,0,1,1,0,1,0,1,1,1,4,29,5,6.041137326073805,0.13529036375239312,0.030453598511494456,0.17718715393133996,43,3371,0.07016763091529446,0.18841422148221715,0.18841422148221715
9,Greg Ward,14,13,14,0,0,0,0,0,0,0,1,0,8,28,3,3.6716791979949877,0.21176470588235294,0.0336741182258717,0.24444444444444446,10,1202,0.01631805370123127,0.043966624135384595,0.043966624135384595
45,Gustavo Niemeyer,14,13,14,0,0,0,0,0,0,0,1,0,4,27,3,3.6716791979949877,0.7,0.043817741072264334,1.0,3,16,0.004895416110369382,0.0008291070311413057,0.0008291070311413057
62,Vinay Sajip,14,13,14,0,1,1,0,1,0,1,1,0,2,3,2,2,0.0,0.014147063890324482,0.0,4,576,0.006527221480492508,0.01951181906097208,0.01951181906097208
6,Jeremy Hylton,14,13,14,0,1,1,0,6,0,4,1,1,9,35,5,6.041137326073805,0.1290853031860226,0.04126595743471832,0.27439353099730457,106,21249,0.17297136923305148,0.46021081251579343,0.46021081251579343
40,Kurt B. Kaiser,14,13,14,0,0,0,0,0,0,0,1,0,5,30,3,3.6716791979949877,0.15822784810126583,0.021474396206258087,0.034408602150537634,31,3000,0.05058596647381695,0.2231637296294037,0.2231637296294037
64,Matthias Klose,14,13,14,0,0,0,0,0,0,0,1,0,2,27,2,2,0.6666666666666666,0.03713059848137408,0.4,5,56,0.008159026850615635,0.01292535644572584,0.01292535644572584
47,Andrew MacIntyre,14,13,14,0,0,0,0,0,0,0,0,0,4,11,1,1,0.0,0.016518416333180685,0.0,4,264,0.006527221480492508,0.029083960310687745,0.029083960310687745
36,Neal Norwitz,14,13,14,0,1,1,0,1,0,1,1,1,5,39,5,6.041137326073805,0.10627444964332285,0.04234042305171454,0.25330948121645797,130,6819,0.21213469811600655,0.6675453339524532,0.6675453339524532
51,Andrew McNamara,14,13,14,0,1,1,0,1,0,1,1,0,3,27,3,3.6716791979949877,0.8666666666666667,0.04259439937019047,1.0,5,1814,0.008159026850615635,0.00415937045014303,0.00415937045014303
17,Martin v. Löwis,14,13,14,0,0,0,0,0,0,0,1,1,6,34,5,6.041137326073805,0.11617200509354492,0.03279684420579161,0.13394355453852022,115,4838,0.1876576175641596,0.6487792323555549,0.6487792323555549
20,Marc-André Lemburg,14,13,14,0,1,1,0,6,0,3,1,0,6,27,3,3.6716791979949877,0.6716570261993875,0.026285433514769772,0.7073873873873874,75,121656,0.12238540275923453,0.16338554372210623,0.16338554372210623
49,Raymond Hettinger,14,13,14,0,1,1,0,10,0,7,1,1,4,38,5,6.041137326073805,0.09153318077803203,0.033431301237730505,0.12616229923922231,169,10559,0.2757751075508085,1.0,1.0
52,Brett Cannon,14,13,14,0,1,1,3,5,1,3,1,1,3,35,5,6.041137326073805,0.10841555426581544,0.04587262928394743,0.31131592421915,63,3954,0.102803738317757,0.24760131307348512,0.24760131307348512
71,Georg Brandl,14,13,14,0,1,1,1,1,1,1,1,1,1,36,5,6.041137326073805,0.11468349358974358,0.03254809787694494,0.14045031055900623,161,6937,0.26272066458982346,0.9200025149127291,0.9200025149127291
22,Thomas Heller,14,13,14,0,1,0,0,1,0,0,1,0,6,28,2,2,0.25,0.033085102975313925,0.12727272727272726,11,236,0.0179498590713544,0.06529415956849373,0.06529415956849373
38,Piers Lauder,14,13,14,1,0,0,0,0,0,0,1,0,5,4,2,2,0.0,0.00705894719515435,0.0,2,83,0.003263610740246254,0.00010141049591643026,0.00010141049591643026
37,Anthony Baxter,14,13,14,0,1,1,0,2,0,2,1,1,5,33,5,6.041137326073805,0.08085250338294993,0.03942844221713316,0.24831309041835356,39,1148,0.06364040943480195,0.16261231038872878,0.16261231038872878
53,Armin Rigo,14,13,14,0,0,0,0,0,0,0,1,1,3,23,5,6.041137326073805,0.08629605688429218,0.04540936003550377,0.3378151260504202,35,5171,0.05711318795430945,0.0652369574294181,0.0652369574294181
65,Facundo Batista,14,13,14,0,1,1,0,1,0,1,0,0,2,8,1,1,0.0,0.013989886880868836,0.0,1,14,0.001631805370123127,0.0,0.0
24,Gregory P. Smith,14,13,14,0,0,0,0,0,0,0,1,0,6,19,4,4.996435643564356,0.09481481481481481,0.027746869921023272,0.11494252873563218,30,3912,0.04895416110369381,0.1405436989753474,0.1405436989753474
39,Michael W. Hudson,14,13,14,0,0,0,0,0,0,0,1,1,5,34,5,6.041137326073805,0.12128088754412507,0.03846526878610767,0.23918367346938776,50,2661,0.08159026850615636,0.21715895823734477,0.21715895823734477
2,Jack Jansen,14,13,14,0,1,1,0,1,0,1,1,0,14,27,4,4.996435643564356,0.28501228501228504,0.019390201481596012,0.04505888376856119,63,5946,0.102803738317757,0.45376076663056963,0.45376076663056963
54,Alex Martelli,14,13,14,0,1,0,0,3,0,0,1,0,3,3,2,2,1.0,0.030439346228819913,1.0,3,362,0.004895416110369382,0.0005210056943197107,0.0005210056943197107
48,Steve Holden,14,13,14,0,0,0,0,0,0,0,0,0,4,0,1,1,0.0,0.0,0.0,1,4,0.001631805370123127,0.0,0.0
26,Skip Montanaro,14,13,14,0,1,1,0,4,0,1,1,1,6,34,5,6.041137326073805,0.08496275605214153,0.04563758864783069,0.25609756097560976,41,1101,0.06690402017504822,0.1619631068034505,0.1619631068034505
3,Barry Warsaw,14,13,14,0,1,1,1,16,0,14,1,1,12,30,5,6.041137326073805,0.1473851030110935,0.04420315486744552,0.4083333333333333,16,330,0.026108885921970033,0.042344948852302666,0.042344948852302666
27,Tim Peters,14,13,14,0,1,1,0,5,0,5,1,1,6,35,5,6.041137326073805,0.10184976676853788,0.04054145183261305,0.2350131358968235,159,69466,0.2594570538495772,0.917830345953311,0.917830345953311
28,Ka-Ping Yee,14,13,14,0,1,1,2,4,1,4,0,0,6,5,1,1,0.0,0.016036598361372115,0.0,1,66,0.001631805370123127,0.0,0.0
8,Andrew M. Kuchling,14,13,14,0,0,0,0,0,0,0,1,1,8,32,5,6.041137326073805,0.14786967418546365,0.027817654821505243,0.10223953261927946,79,7131,0.12891262423972705,0.47682704325726677,0.47682704325726677
60,Johannes Gijsbers,14,13,14,1,0,0,0,0,0,0,1,0,2,14,4,4.996435643564356,0.1657754010695187,0.027107503883754165,0.2631578947368421,20,1410,0.03263610740246254,0.05855591481726397,0.05855591481726397
55,Hye-Shik Chang,14,13,14,0,0,0,0,0,0,0,1,1,3,33,5,6.041137326073805,0.1397021058038007,0.03837277081580091,0.2253968253968254,36,1272,0.05874499332443257,0.16564191802149036,0.16564191802149036
30,Trent Mick,14,13,14,0,1,1,0,1,0,1,1,0,6,27,2,2,1.0,0.03394402103219791,0.2857142857142857,7,1107,0.01142263759086189,0.03022914041537265,0.03022914041537265
68,Peter Astrand,14,13,14,0,1,1,0,1,0,1,1,0,2,10,3,3.6716791979949877,0.19230769230769232,0.022622559506654115,0.5,4,319,0.006527221480492508,0.0012793699360899092,0.0012793699360899092
31,Fredrik Lundh,14,13,14,0,0,0,0,0,0,0,1,1,6,32,5,6.041137326073805,0.13648722131593258,0.03526171367399898,0.23470839260312945,38,10918,0.062008604064678834,0.17469086873745074,0.17469086873745074
32,Mark Hammond,14,13,14,0,1,1,0,1,0,1,1,0,6,8,2,2,0.18181818181818182,0.0289188172154427,1.0,2,79,0.003263610740246254,4.771595809034381e-05,4.771595809034381e-05
0,Guido van Rossum,15,14,15,0,1,1,5,28,4,22,1,1,16,48,9,10.595141700404858,0.2770146726666505,0.04295635215607793,0.5205341601392515,384,26006,0.20367197062423498,0.12659254204530762,0.12659254204530762
58,Sean Reifscheider,15,14,15,0,1,0,0,1,0,0,0,0,3,3,1,1,0.0,0.0025438974579323316,0.0,1,4,0.0005303957568339453,0.0,0.0
4,Fred Drake,15,14,15,0,0,0,0,0,0,0,1,0,11,42,8,9.39476061427281,0.484762648954874,0.023746997080695394,0.8846865602590793,132,18800,0.07001223990208078,0.011153847380930091,0.011153847380930091
69,Bob Ippolito,15,14,15,0,0,0,0,0,0,0,1,0,2,42,6,7.198903753251579,0.29093799682034976,0.02923643051710659,1.0,25,10860,0.013259893920848632,0.00021847624015823542,0.00021847624015823542
70,Nick Coghlan,15,14,15,0,1,1,0,6,0,4,1,0,2,42,8,9.39476061427281,0.25635934979526,0.03827962094006137,1.0,41,4409,0.021746226030191756,0.00040646818889661536,0.00040646818889661536
14,Neil Schemenauer,15,14,15,0,1,1,1,4,1,3,1,0,7,38,7,8.375483039931302,0.6049046321525886,0.03314210151742282,1.0,10,230,0.0053039575683394525,1.620297943493948e-05,1.620297943493948e-05
66,Phillip J. Eby,15,14,15,0,1,1,0,2,0,2,1,0,3,40,8,9.39476061427281,0.3985740960787642,0.031097682276771753,1.0,90,26223,0.04773561811505508,0.00159979542165983,0.00159979542165983
44,Walter Dörwald,15,14,15,0,1,1,0,1,0,1,1,0,5,41,8,9.39476061427281,0.5632179857636197,0.021277832626479583,0.9866666666666667,150,5726,0.0795593635250918,0.005820811479492602,0.005820811479492602
9,Greg Ward,15,14,15,1,0,0,0,0,0,0,1,0,9,37,4,4.724175254391081,0.7051282051282052,0.027125301541213315,1.0,9,1364,0.004773561811505508,2.3344360526427128e-05,2.3344360526427128e-05
72,Martin Blais,15,14,15,1,0,0,0,0,0,0,1,0,1,19,6,7.198903753251579,0.35315533980582525,0.019851965204708177,1.0,17,1213,0.00901672786617707,6.170274977936683e-05,6.170274977936683e-05
45,Gustavo Niemeyer,15,14,15,0,0,0,0,0,0,0,1,0,5,37,4,4.724175254391081,0.7333333333333333,0.04155520499520968,1.0,5,247,0.0026519787841697263,6.757536403615584e-06,6.757536403615584e-06
16,Lars Gustäbel,15,14,15,0,0,0,0,0,0,0,1,0,7,38,3,3.5515266827551413,0.17721518987341772,0.03828028419011933,1.0,3,763,0.0015911872705018358,2.655000747293739e-06,2.655000747293739e-06
23,Thomas Wouters,15,14,15,0,1,1,0,3,0,2,1,1,7,51,9,10.595141700404858,0.10222374447991305,0.042717973266277985,0.26907479893927944,1807,335522,0.9584251325989391,1.0,1.0
62,Vinay Sajip,15,14,15,0,1,1,0,1,0,1,1,0,3,37,4,4.724175254391081,0.5842696629213483,0.03083696613902079,1.0,7,1147,0.0037127702978376168,1.3848854216615372e-05,1.3848854216615372e-05
6,Jeremy Hylton,15,14,15,0,1,1,0,6,0,4,1,0,10,22,7,8.375483039931302,0.49774436090225566,0.03144534128745859,0.9538461538461539,26,4715,0.013790289677682577,0.0001795648571560446,0.0001795648571560446
40,Kurt B. Kaiser,15,14,15,0,0,0,0,0,0,0,1,0,6,38,5,6.071831972957375,0.3898305084745763,0.023745020250237066,0.8952380952380953,15,371,0.007955936352509178,0.00011294726705500451,0.00011294726705500451
64,Matthias Klose,15,14,15,0,0,0,0,0,0,0,1,0,3,38,4,4.724175254391081,0.5135135135135135,0.030037354341947736,1.0,11,1025,0.005834353325173398,4.6014809463297454e-05,4.6014809463297454e-05
73,George Yoshida,15,14,15,0,0,0,0,0,0,0,1,0,1,39,7,8.375483039931302,0.2977549467275495,0.032826816898448255,0.9568151147098515,39,552,0.020685434516523864,0.0005947304064320198,0.0005947304064320198
74,Matt Fleming,15,14,15,1,0,0,0,0,0,0,1,0,1,38,3,3.5515266827551413,0.45161290322580644,0.03635364608014481,1.0,4,32,0.002121583027335781,5.998110432259567e-06,5.998110432259567e-06
47,Andrew MacIntyre,15,14,15,0,0,0,0,0,0,0,1,0,5,37,5,6.071831972957375,0.665079365079365,0.02108314941546096,1.0,22,3495,0.011668706650346796,0.00010266373759313254,0.00010266373759313254
75,Ronald Oussoren,15,14,15,0,0,0,0,0,0,0,1,0,1,42,8,9.39476061427281,0.8795421713523724,0.013478575177919717,0.93244289585753,288,28371,0.15275397796817625,0.022438897083400675,0.022438897083400675
36,Neal Norwitz,15,14,15,0,1,1,2,3,2,3,1,1,6,50,9,10.595141700404858,0.3362679328152524,0.042747525170319586,0.7020682607807072,700,46734,0.37127702978376165,0.18502411710521294,0.18502411710521294
51,Andrew McNamara,15,14,15,1,1,1,0,1,0,1,0,0,4,7,1,1,0.0,0.07744559084765319,0.0,1,18,0.0005303957568339453,0.0,0.0
17,Martin v. Löwis,15,14,15,0,0,0,0,0,0,0,1,1,7,47,9,10.595141700404858,0.32814973239384426,0.035324901073513,0.36810598574797015,619,184278,0.3283149734802121,0.28220596816605514,0.28220596816605514
20,Marc-André Lemburg,15,14,15,0,1,1,0,6,0,3,1,0,7,42,7,8.375483039931302,0.2741974414675356,0.02412431722209468,0.35995160314579555,58,31436,0.030762953896368826,0.026070280929606397,0.026070280929606397
76,Andrew Dalke,15,14,15,1,0,0,0,0,0,0,1,0,1,16,3,3.5515266827551413,0.896551724137931,0.027159082088112626,1.0,3,681,0.0015911872705018358,6.787267223051855e-07,6.787267223051855e-07
49,Raymond Hettinger,15,14,15,0,1,1,0,10,0,7,1,0,5,40,7,8.375483039931302,0.2402101241642789,0.038879916471128304,1.0,19,900,0.01007751937984496,0.00010035738471226515,0.00010035738471226515
77,Kristján Valur Jónsson,15,14,15,0,0,0,0,0,0,0,1,0,1,23,7,8.375483039931302,0.6120898100172711,0.016391328121310222,1.0,47,23882,0.024928600571195426,0.00037416208309361515,0.00037416208309361515
52,Brett Cannon,15,14,15,0,1,1,2,7,2,5,1,1,4,44,9,10.595141700404858,0.3095950767462465,0.04038092599355569,0.8409785932721713,109,4534,0.05781313749490004,0.01073743562966431,0.01073743562966431
71,Georg Brandl,15,14,15,0,1,1,3,4,2,3,1,1,2,50,9,10.595141700404858,0.32590341315262955,0.04516664570029935,0.7686550521404804,474,31045,0.2514075887392901,0.09497832067512998,0.09497832067512998
22,Thomas Heller,15,14,15,0,1,0,0,1,0,0,1,0,7,42,8,9.39476061427281,0.42838187487560536,0.015320664332896054,0.23943529853196377,207,64821,0.10979192166462666,0.11250484475224372,0.11250484475224372
37,Anthony Baxter,15,14,15,0,1,1,1,3,1,3,1,1,6,46,9,10.595141700404858,0.36528061141876356,0.03661150460232662,0.6635850025680534,177,27131,0.09388004895960832,0.0401150969559087,0.0401150969559087
53,Armin Rigo,15,14,15,0,0,0,0,0,0,0,1,1,4,45,9,10.595141700404858,0.3868937562224435,0.03779744218588156,0.7937373737373737,100,4926,0.05303957568339453,0.012053537281093462,0.012053537281093462
65,Facundo Batista,15,14,15,0,1,1,0,1,0,1,0,0,3,8,1,1,0.0,0.007265239384177251,0.0,1,401,0.0005303957568339453,0.0,0.0
24,Gregory P. Smith,15,14,15,0,0,0,0,0,0,0,1,0,7,38,5,6.071831972957375,0.5711892797319933,0.02469817568321857,0.9473684210526315,19,1784,0.01007751937984496,0.0001226990897395264,0.0001226990897395264
39,Michael W. Hudson,15,14,15,1,0,0,0,0,0,0,1,0,6,14,2,2,0.2,0.013367674035934253,1.0,3,690,0.0015911872705018358,3.035969478346828e-06,3.035969478346828e-06
2,Jack Jansen,15,14,15,1,1,1,0,1,0,1,1,0,15,20,3,3.5515266827551413,0.2932330827067669,0.015955080321032322,0.2777777777777778,9,141,0.004773561811505508,0.004504815645083124,0.004504815645083124
54,Alex Martelli,15,14,15,0,1,0,0,3,0,0,1,0,4,21,6,7.198903753251579,0.27350427350427353,0.024694737944869066,0.6126482213438734,23,268,0.012199102407180742,0.00464963392263944,0.00464963392263944
48,Steve Holden,15,14,15,0,0,0,0,0,0,0,1,0,5,8,4,4.724175254391081,0.835030549898167,0.04866597473616479,0.9824561403508771,19,750,0.01007751937984496,6.016478507932444e-05,6.016478507932444e-05
26,Skip Montanaro,15,14,15,0,1,1,0,4,0,1,1,1,7,46,9,10.595141700404858,0.308828125,0.03867552601653682,1.0,47,852,0.024928600571195426,0.0005343358624741089,0.0005343358624741089
3,Barry Warsaw,15,14,15,0,1,1,1,17,1,15,1,0,13,39,7,8.375483039931302,0.6358123204596233,0.017098925689681837,0.8375537505972288,92,14251,0.04879640962872297,0.008560785625321985,0.008560785625321985
27,Tim Peters,15,14,15,0,1,1,0,5,0,5,1,1,7,49,9,10.595141700404858,0.2667126961992665,0.043149114342406876,0.8805626766581213,462,53196,0.2450428396572827,0.06781382528030837,0.06781382528030837
78,Jack Diederich,15,14,15,0,1,0,0,1,0,0,1,0,1,44,8,9.39476061427281,0.3818717277486911,0.03302628727484503,0.8305647840531561,43,1148,0.022807017543859647,0.0031278290126546485,0.0031278290126546485
28,Ka-Ping Yee,15,14,15,0,1,1,1,5,1,5,1,0,7,8,3,3.5515266827551413,0.5238095238095238,0.004080652495431243,1.0,3,1086,0.0015911872705018358,7.813476071300831e-07,7.813476071300831e-07
8,Andrew M. Kuchling,15,14,15,0,0,0,0,0,0,0,1,1,9,48,9,10.595141700404858,0.38877596480481147,0.03968361050835071,0.8880209143817498,254,18180,0.1347205222358221,0.023612377383856988,0.023612377383856988
55,Hye-Shik Chang,15,14,15,0,0,0,0,0,0,0,1,1,4,43,9,10.595141700404858,0.31628131021194605,0.026220828568241834,0.6484567901234568,81,3990,0.04296205630354957,0.01719509318380265,0.01719509318380265
30,Trent Mick,15,14,15,0,1,1,0,1,0,1,1,0,7,38,4,4.724175254391081,0.684981684981685,0.019566239131113983,1.0,18,1015,0.009547123623011015,8.207197015511828e-05,8.207197015511828e-05
56,David Goodger,15,14,15,0,1,1,0,6,0,4,1,0,4,10,2,2,0.2,0.06017612395124011,1.0,2,68,0.0010607915136678905,3.8119582332977135e-07,3.8119582332977135e-07
68,Peter Astrand,15,14,15,0,1,1,0,1,0,1,1,0,3,37,4,4.724175254391081,0.5806451612903226,0.04183506132499424,1.0,5,74,0.0026519787841697263,6.351821209617036e-06,6.351821209617036e-06
